id,h3Resolution,centerLatitude,centerLongitude,parentCell,locatedInAdminArea,adminAmbiguous,adminPurity,adminPoiMix,adminEvidence,adminAssignMethod,township,townshipId,townshipAdcode,townshipSource,townshipRegistryStatus,townshipLagRisk,townshipCandidate,poiSourceMix,dominantZone,zoneNameSeen,zoneConfidence,zoneAssignMethod,zoneEvidence,zoneAliasesSeen,landmarkNames,clusterLandmarks,poiCount,categoryMix,dominantCategory,nightActive,collectionCoverage,poiCountAt,sourceId,batchId,externalIds,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
87400c0f5ffffff,7,26.549469,106.735668,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:203"",""ctrip:29"",""transport:9""]",,,,未判定,,,,,241,"[""餐饮:175"",""住宿:29"",""交通:26"",""景点:10"",""公共服务:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0f5ffffff""]",needs_review,9bff896aa03b289840bcbc21976feb3e68abe0f903e30a0bc6c1e5396367f92c,2026-09-16,2026-09-16,2026-09-16,7,,
87400c01cffffff,7,26.499199,106.786787,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:15""]",,,,未判定,,,,,15,"[""餐饮:9"",""交通:6""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c01cffffff""]",needs_review,3ef1f0d353c1226ed99476d02e144adf5b3be46f3f6c91e48451d2ea75d4116a,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0a8ffffff,7,26.560724,106.808752,,admin_520102,是,0.857,"[""南明区:6"",""乌当区:1""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 86%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:22"",""ctrip:2""]",,,,未判定,,,,,24,"[""交通:11"",""餐饮:11"",""住宿:2""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0a8ffffff""]",needs_review,8c650dfe2503210d5e9cf644c6c92647db89682148f075d6242f12fc0ed1472b,2026-09-16,2026-09-16,2026-09-16,7,,
87400c00cffffff,7,26.454389,106.747793,,admin_520111,是,0.857,"[""花溪区:6"",""南明区:1""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 86%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:46"",""ctrip:4""]",,,,未判定,,,,,50,"[""交通:27"",""餐饮:19"",""住宿:4""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c00cffffff""]",needs_review,82b40f77fc6376e00e5837cdadd23e41191fc1cbc3da4906df62950e2e5ff7bc,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0e2ffffff,7,26.545707,106.711301,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:359"",""ctrip:75"",""transport:26""]",,,,未判定,,,,,460,"[""餐饮:319"",""住宿:75"",""交通:59"",""景点:7""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0e2ffffff""]",needs_review,1543c360e51dee634b136b9305ff0a7bedc4875a165cccd8326f05eada186a98,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0a9ffffff,7,26.556977,106.784394,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:131"",""ctrip:32"",""transport:4""]",,,,未判定,,,,,167,"[""交通:72"",""餐饮:57"",""住宿:32"",""景点:6""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0a9ffffff""]",needs_review,9b48888d0c886a8d1bc90adb6f0fc9a8ae26b7709c1c7c899a8191166442cc4e,2026-09-16,2026-09-16,2026-09-16,7,,
87400c082ffffff,7,26.62593,106.855082,,admin_520112,是,0.714,"[""乌当区:5"",""南明区:2""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 71%，跨界，不得用于分区统计,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c082ffffff""]",needs_review,ca61a6622d1f27fdea274cbc84dc8ae0eb7a91edf8239e798a4a8761c8f46a9c,2026-09-16,2026-09-16,2026-09-16,7,,
87400c01effffff,7,26.519713,106.794108,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:134"",""ctrip:11"",""transport:1""]",,,,未判定,,,,,146,"[""餐饮:75"",""景点:31"",""交通:29"",""住宿:11""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c01effffff""]",needs_review,1a53765be18628d9db126493e018ec28484cf9f9c318c05091fc73af86fb47e6,2026-09-16,2026-09-16,2026-09-16,7,,
87400c01dffffff,7,26.495441,106.762431,,admin_520102,是,0.857,"[""南明区:6"",""花溪区:1""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 86%，跨界，不得用于分区统计,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c01dffffff""]",needs_review,e9152780bbebd2cdf912193ea297a893638568dff8a045cdee8678d34b554dc6,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0e3ffffff,7,26.541941,106.686931,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:304"",""ctrip:17"",""transport:6""]",,,,未判定,,,,,327,"[""餐饮:266"",""交通:35"",""住宿:17"",""景点:9""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0e3ffffff""]",needs_review,95aac420387ab2d13328d7fc935f6e1f728ac698341acdc18856df16b67d78fa,2026-09-16,2026-09-16,2026-09-16,7,,
87400c018ffffff,7,26.515959,106.769751,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:72"",""ctrip:27"",""transport:6""]",,,,未判定,,,,,105,"[""交通:51"",""住宿:27"",""餐饮:25"",""景点:2""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c018ffffff""]",needs_review,b6856e20c5e42391c12db62195742c41dffe0fffff444fad0a072a02326df9f5,2026-09-16,2026-09-16,2026-09-16,7,,
87400c00effffff,7,26.474918,106.755112,,admin_520111,是,0.714,"[""花溪区:5"",""南明区:2""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 71%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:14""]",,,,未判定,,,,,14,"[""交通:12"",""餐饮:2""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c00effffff""]",needs_review,de693a2267bc0bca80dc8386123351e86e2e03d65a7a4b106472f3970587f968,2026-09-16,2026-09-16,2026-09-16,7,,
87400c011ffffff,7,26.502952,106.81114,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:34"",""ctrip:3""]",,,,未判定,,,,,37,"[""交通:22"",""餐饮:12"",""住宿:3""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c011ffffff""]",needs_review,59fb73e17fb3589a8ef9ff465e585be16c8e86c9a25d581c8dbf5338f7e6af52,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0a3ffffff,7,26.568203,106.85746,,admin_520102,否,1,"[""南明区:3""]",R7 父格，含 3 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0a3ffffff""]",needs_review,9b9dcb55002979a36288ede83f515d5464a2bd63a5a5fd41df339bd0219d2384,2026-09-16,2026-09-16,2026-09-16,3,,
87400c081ffffff,7,26.601712,106.8234,,admin_520102,是,0.571,"[""南明区:4"",""乌当区:3""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 57%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:3""]",,,,未判定,,,,,3,"[""餐饮:2"",""交通:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c081ffffff""]",needs_review,42a2535e3dd0e5daa03057276d4e83c612be32a39285a529a07c637affd1470b,2026-09-16,2026-09-16,2026-09-16,7,,
87400c013ffffff,7,26.523462,106.818462,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:3""]",,,,未判定,,,,,3,"[""景点:2"",""交通:1""]",景点,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c013ffffff""]",needs_review,e21446ccfd757d4f1c6a88e90ead8009543b2825770b8dfe9e0320011df1d4cf,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0f6ffffff,7,26.57373,106.767354,,admin_520102,是,0.857,"[""南明区:6"",""乌当区:1""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 86%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:12"",""transport:3"",""ctrip:2""]",,,,未判定,,,,,17,"[""餐饮:8"",""交通:5"",""景点:2"",""住宿:2""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0f6ffffff""]",needs_review,fa24275c22e5841a0041fea970f2063144f0a57c8420cd61399b7688905a1163,2026-09-16,2026-09-16,2026-09-16,7,,
87400c095ffffff,7,26.629656,106.879437,,admin_520112,是,0.714,"[""乌当区:5"",""南明区:2""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 71%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:5""]",,,,未判定,,,,,5,"[""餐饮:4"",""景点:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c095ffffff""]",needs_review,f28ca3fb3762f666ce78aa43259012d82a7332166a572de1a5dd27db5711dd2f,2026-09-16,2026-09-16,2026-09-16,7,,
87400c084ffffff,7,26.588693,106.864785,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:15"",""ctrip:1""]",,,,未判定,,,,,16,"[""餐饮:8"",""交通:4"",""景点:3"",""住宿:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c084ffffff""]",needs_review,9b86ae72d9a60bda46e20f40ef41b1e75667c05f2e667babe28679b79c9bc0e2,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0aaffffff,7,26.581221,106.816076,,admin_520112,是,0.571,"[""乌当区:4"",""南明区:3""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 57%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:10""]",,,,未判定,,,,,10,"[""餐饮:5"",""交通:3"",""景点:2""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0aaffffff""]",needs_review,a9fc54f3a45e081961586dd350db814a9dc0e670f11c49a199a026680f1f71d9,2026-09-16,2026-09-16,2026-09-16,7,,
87400c004ffffff,7,26.445146,106.813527,,admin_520111,是,0.571,"[""花溪区:4"",""南明区:3""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 57%，跨界，不得用于分区统计,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c004ffffff""]",needs_review,89d74367bc1f507efe54fecfc85ce9b9643d58f7aeee6a67b22a6d483b4e4fd3,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0abffffff,7,26.577478,106.791716,,admin_520112,是,0.714,"[""乌当区:5"",""南明区:2""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 71%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:21"",""transport:1""]",,,,未判定,,,,,22,"[""交通:14"",""餐饮:6"",""景点:2""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0abffffff""]",needs_review,6e3072cf98c5c38f6f24441124781096a5458a628dd6ce100f905b2f9a3e49bf,2026-09-16,2026-09-16,2026-09-16,7,,
87400c008ffffff,7,26.471152,106.730754,,admin_520102,是,0.571,"[""南明区:4"",""花溪区:3""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 57%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:29"",""ctrip:3""]",,,,未判定,,,,,32,"[""交通:17"",""餐饮:11"",""住宿:3"",""景点:1""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c008ffffff""]",needs_review,747bec8a947f78217fc10584f8e466b822c5609d6adf601330fad615445445dc,2026-09-16,2026-09-16,2026-09-16,7,,
87400c000ffffff,7,26.461914,106.796499,,admin_520102,是,0.714,"[""南明区:5"",""花溪区:2""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 71%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:2""]",,,,未判定,,,,,2,"[""景点:2""]",景点,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c000ffffff""]",needs_review,a638be833114f352186dc95ec2be98ec99e6640193f17491e468554fd054cdd1,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0e0ffffff,7,26.52519,106.703982,,admin_520111,是,0.714,"[""花溪区:5"",""南明区:2""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 71%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:829"",""ctrip:76"",""transport:26""]",,,,未判定,,,,,931,"[""餐饮:753"",""交通:86"",""住宿:76"",""景点:16""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0e0ffffff""]",needs_review,fee2cc2bf50f61ea9f06553b91e5f1c30e8d0da61825d741496412bda3a0e436,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0ecffffff,7,26.517645,106.655241,,admin_520111,是,0.857,"[""花溪区:6"",""南明区:1""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 86%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:19""]",,,,未判定,,,,,19,"[""餐饮:9"",""交通:8"",""景点:2""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0ecffffff""]",needs_review,874217dc70d9cfd430df4aa60ebe3717f7916ee054d94374c8898392bd974695,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0b1ffffff,7,26.592422,106.889136,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:2""]",,,,未判定,,,,,2,"[""交通:2""]",交通,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0b1ffffff""]",needs_review,ebc556a79c0129993a469686daf70a68f71c4abb0564e8450663d382746bbdba,2026-09-16,2026-09-16,2026-09-16,7,,
87400c00affffff,7,26.491679,106.738072,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:82"",""ctrip:6""]",,,,未判定,,,,,88,"[""餐饮:47"",""交通:35"",""住宿:6""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c00affffff""]",needs_review,594ec31c6788e4c327f5b4d1a0023f2e26921a821a1495b5ecb8ec322687df9f,2026-09-16,2026-09-16,2026-09-16,7,,
87400c019ffffff,7,26.5122,106.745392,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:72"",""ctrip:7""]",,,,未判定,,,,,79,"[""餐饮:56"",""交通:11"",""住宿:7"",""景点:5""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c019ffffff""]",needs_review,9f8e020137d02938645d0aaea2c7a9d23449cb9856fb8bcabb545ca0615b9a17,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0b3ffffff,7,26.612903,106.896462,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0b3ffffff""]",needs_review,83bcad2fcc5222fc36814c8e374855c05be73b62634de7bcba107765ed8a0edb,2026-09-16,2026-09-16,2026-09-16,7,,
87400c010ffffff,7,26.5067,106.83549,,admin_520102,否,1,"[""南明区:5""]",R7 父格，含 5 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c010ffffff""]",needs_review,2f60fb9abaaa1a16df3cbdf79506bf589b940076b74f8dd4382588caf8771458,2026-09-16,2026-09-16,2026-09-16,5,,
87400c003ffffff,7,26.478679,106.779467,,admin_520111,是,0.571,"[""花溪区:4"",""南明区:3""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 57%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:10"",""ctrip:1""]",,,,未判定,,,,,11,"[""交通:7"",""景点:2"",""餐饮:1"",""住宿:1""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c003ffffff""]",needs_review,19a8a2ea663d15346f0a56737a91ef4b45f49edc166fcfba076bb1182cf74432,2026-09-16,2026-09-16,2026-09-16,7,,
87400c031ffffff,7,26.448901,106.837872,,admin_520102,否,1,"[""南明区:2""]",R7 父格，含 2 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c031ffffff""]",needs_review,78f8709cb9accaf8f285e1e5a1a0a7c7823acd0378678f8b610f2b5fc7c8c809,2026-09-16,2026-09-16,2026-09-16,2,,
87400c01bffffff,7,26.532715,106.752712,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:22""]",,,,未判定,,,,,22,"[""餐饮:11"",""交通:11""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c01bffffff""]",needs_review,761d49c76753b51daeb9927dd88be2df74f525887d32f3fee2a6fb87759371a9,2026-09-16,2026-09-16,2026-09-16,7,,
87400c086ffffff,7,26.609177,106.872111,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:4""]",,,,未判定,,,,,4,"[""交通:2"",""景点:1"",""餐饮:1""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c086ffffff""]",needs_review,001268e0f899fe2e164a1375dfcc2457d77755cc6d9a3b7f04d31f43d852a090,2026-09-16,2026-09-16,2026-09-16,7,,
87400c080ffffff,7,26.605447,106.847757,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c080ffffff""]",needs_review,3b23ee6fc6e9a796456908d6b344c7f2e3827605ed0503c2666002cfb83d2daa,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0aeffffff,7,26.564466,106.833108,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0aeffffff""]",needs_review,454b14008a243180682a6adc82daee314b0761b1ffd50886369e3ccc8ac37c1c,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0e6ffffff,7,26.528955,106.728348,,admin_520102,是,0.714,"[""南明区:5"",""花溪区:2""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 71%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:62"",""ctrip:8"",""transport:3""]",,,,未判定,,,,,73,"[""餐饮:47"",""交通:12"",""住宿:8"",""景点:6""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0e6ffffff""]",needs_review,2a0f658f2634f55c2eb65cd7eb69a478e13af27f4cc2a215a383820bd2df1a64,2026-09-16,2026-09-16,2026-09-16,7,,
87400c085ffffff,7,26.58496,106.840432,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,"[""amap:28"",""ctrip:1""]",,,,未判定,,,,,29,"[""餐饮:13"",""交通:10"",""景点:5"",""住宿:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c085ffffff""]",needs_review,1095425b195a006f4aaa8c91ae63cfac5706db376838fc108032b5b571a50891,2026-09-16,2026-09-16,2026-09-16,7,,
87400c0b2ffffff,7,26.616623,106.92081,,admin_520102,否,1,"[""南明区:2""]",R7 父格，含 2 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0b2ffffff""]",needs_review,2ef4ce7a474b7521b3352c8ad32ad7e153235cc773fa7c3c59397a1d89505d50,2026-09-16,2026-09-16,2026-09-16,2,,
87400c0acffffff,7,26.543967,106.825785,,admin_520102,否,1,"[""南明区:7""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 100%,边界匹配,,,,,,,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c0acffffff""]",needs_review,6a65f348d6412e6bb925eedcac99c804f26fd419dcdfbec10b81a51fa697bcd8,2026-09-16,2026-09-16,2026-09-16,7,,
87400c052ffffff,7,26.500894,106.672295,,admin_520111,是,0.857,"[""花溪区:6"",""南明区:1""]",R7 父格，含 7 个 R8 子格；按子格行政区众数归属，纯度 86%，跨界，不得用于分区统计,边界匹配,,,,,,,,"[""amap:185"",""transport:9"",""ctrip:8""]",,,,未判定,,,,,202,"[""餐饮:129"",""交通:57"",""住宿:8"",""景点:8""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:87400c052ffffff""]",needs_review,fd9d48fb8746e9f6d3f56a84e646f166bae3d40943c26371a3fabf1f2cfb6b37,2026-09-16,2026-09-16,2026-09-16,7,,
